horodate_locale;puissance_W;couverture;origine
2025-01-01 00:00:00+01:00;7913,000;1,000;MESURE
2025-01-01 01:00:00+01:00;6588,000;1,000;MESURE
2025-01-01 02:00:00+01:00;5341,000;1,000;MESURE
2025-01-01 03:00:00+01:00;5521,000;1,000;MESURE
2025-01-01 04:00:00+01:00;5555,000;1,000;MESURE
2025-01-01 05:00:00+01:00;6257,000;1,000;MESURE
2025-01-01 06:00:00+01:00;6939,000;1,000;MESURE
2025-01-01 07:00:00+01:00;5916,000;1,000;MESURE
2025-01-01 08:00:00+01:00;5682,000;1,000;MESURE
2025-01-01 09:00:00+01:00;5649,000;1,000;MESURE
2025-01-01 10:00:00+01:00;5723,000;1,000;MESURE
2025-01-01 11:00:00+01:00;5488,000;1,000;MESURE
2025-01-01 12:00:00+01:00;5468,000;1,000;MESURE
2025-01-01 13:00:00+01:00;7210,000;1,000;MESURE
2025-01-01 14:00:00+01:00;8081,000;1,000;MESURE
2025-01-01 15:00:00+01:00;6805,000;1,000;MESURE
2025-01-01 16:00:00+01:00;7102,000;1,000;MESURE
2025-01-01 17:00:00+01:00;7163,000;1,000;MESURE
2025-01-01 18:00:00+01:00;7322,000;1,000;MESURE
2025-01-01 19:00:00+01:00;7636,000;1,000;MESURE
2025-01-01 20:00:00+01:00;8585,000;1,000;MESURE
2025-01-01 21:00:00+01:00;8156,000;1,000;MESURE
2025-01-01 22:00:00+01:00;6532,000;1,000;MESURE
2025-01-01 23:00:00+01:00;5467,000;1,000;MESURE
2025-01-02 00:00:00+01:00;6702,000;1,000;MESURE
2025-01-02 01:00:00+01:00;5661,000;1,000;MESURE
2025-01-02 02:00:00+01:00;5108,000;1,000;MESURE
2025-01-02 03:00:00+01:00;5089,000;1,000;MESURE
2025-01-02 04:00:00+01:00;5100,000;1,000;MESURE
2025-01-02 05:00:00+01:00;5185,000;1,000;MESURE
2025-01-02 06:00:00+01:00;5924,000;1,000;MESURE
2025-01-02 07:00:00+01:00;5231,000;1,000;MESURE
2025-01-02 08:00:00+01:00;5339,000;1,000;MESURE
2025-01-02 09:00:00+01:00;5233,000;1,000;MESURE
2025-01-02 10:00:00+01:00;5195,000;1,000;MESURE
2025-01-02 11:00:00+01:00;4988,000;1,000;MESURE
2025-01-02 12:00:00+01:00;5485,000;1,000;MESURE
2025-01-02 13:00:00+01:00;7441,000;1,000;MESURE
2025-01-02 14:00:00+01:00;7052,000;1,000;MESURE
2025-01-02 15:00:00+01:00;7630,000;1,000;MESURE
2025-01-02 16:00:00+01:00;7372,000;1,000;MESURE
2025-01-02 17:00:00+01:00;7764,000;1,000;MESURE
2025-01-02 18:00:00+01:00;7185,000;1,000;MESURE
2025-01-02 19:00:00+01:00;6175,000;1,000;MESURE
2025-01-02 20:00:00+01:00;8182,000;1,000;MESURE
2025-01-02 21:00:00+01:00;7010,000;1,000;MESURE
2025-01-02 22:00:00+01:00;7595,000;1,000;MESURE
2025-01-02 23:00:00+01:00;6455,500;0,000;INTERP_COURTE
2025-01-03 00:00:00+01:00;5316,000;1,000;MESURE
2025-01-03 01:00:00+01:00;4850,000;1,000;MESURE
2025-01-03 02:00:00+01:00;4166,000;1,000;MESURE
2025-01-03 03:00:00+01:00;4194,000;1,000;MESURE
2025-01-03 04:00:00+01:00;4317,000;1,000;MESURE
2025-01-03 05:00:00+01:00;5492,000;1,000;MESURE
2025-01-03 06:00:00+01:00;5308,000;1,000;MESURE
2025-01-03 07:00:00+01:00;4479,000;1,000;MESURE
2025-01-03 08:00:00+01:00;4079,000;1,000;MESURE
2025-01-03 09:00:00+01:00;4107,000;1,000;MESURE
2025-01-03 10:00:00+01:00;4390,000;1,000;MESURE
2025-01-03 11:00:00+01:00;5277,000;1,000;MESURE
2025-01-03 12:00:00+01:00;5592,000;1,000;MESURE
2025-01-03 13:00:00+01:00;5290,000;1,000;MESURE
2025-01-03 14:00:00+01:00;4175,000;1,000;MESURE
2025-01-03 15:00:00+01:00;4225,000;1,000;MESURE
2025-01-03 16:00:00+01:00;4327,000;1,000;MESURE
