horodate_locale;puissance_W;couverture;origine
2025-01-01 00:00:00+01:00;4299,000;1,000;MESURE
2025-01-01 01:00:00+01:00;4518,000;1,000;MESURE
2025-01-01 02:00:00+01:00;4603,000;1,000;MESURE
2025-01-01 03:00:00+01:00;4520,000;1,000;MESURE
2025-01-01 04:00:00+01:00;4410,000;1,000;MESURE
2025-01-01 05:00:00+01:00;5096,000;1,000;MESURE
2025-01-01 06:00:00+01:00;5667,000;1,000;MESURE
2025-01-01 07:00:00+01:00;5597,000;1,000;MESURE
2025-01-01 08:00:00+01:00;74,000;1,000;MESURE
2025-01-01 09:00:00+01:00;74,000;1,000;MESURE
2025-01-01 10:00:00+01:00;73,000;1,000;MESURE
2025-01-01 11:00:00+01:00;74,000;1,000;MESURE
2025-01-01 12:00:00+01:00;73,000;1,000;MESURE
2025-01-01 13:00:00+01:00;73,000;1,000;MESURE
2025-01-01 14:00:00+01:00;74,000;1,000;MESURE
2025-01-01 15:00:00+01:00;73,000;1,000;MESURE
2025-01-01 16:00:00+01:00;73,000;1,000;MESURE
2025-01-01 17:00:00+01:00;4136,000;1,000;MESURE
2025-01-01 18:00:00+01:00;6129,000;1,000;MESURE
2025-01-01 19:00:00+01:00;5988,000;1,000;MESURE
2025-01-01 20:00:00+01:00;5602,000;1,000;MESURE
2025-01-01 21:00:00+01:00;4881,000;1,000;MESURE
2025-01-01 22:00:00+01:00;4489,000;1,000;MESURE
2025-01-01 23:00:00+01:00;4354,000;1,000;MESURE
2025-01-02 00:00:00+01:00;4157,000;1,000;MESURE
2025-01-02 01:00:00+01:00;4199,000;1,000;MESURE
2025-01-02 02:00:00+01:00;4098,000;1,000;MESURE
2025-01-02 03:00:00+01:00;4101,000;1,000;MESURE
2025-01-02 04:00:00+01:00;4240,000;1,000;MESURE
2025-01-02 05:00:00+01:00;5117,000;1,000;MESURE
2025-01-02 06:00:00+01:00;5737,000;1,000;MESURE
2025-01-02 07:00:00+01:00;5668,000;1,000;MESURE
2025-01-02 08:00:00+01:00;73,000;1,000;MESURE
2025-01-02 09:00:00+01:00;74,000;1,000;MESURE
2025-01-02 10:00:00+01:00;73,000;1,000;MESURE
2025-01-02 11:00:00+01:00;74,000;1,000;MESURE
2025-01-02 12:00:00+01:00;73,000;1,000;MESURE
2025-01-02 13:00:00+01:00;73,000;1,000;MESURE
2025-01-02 14:00:00+01:00;74,000;1,000;MESURE
2025-01-02 15:00:00+01:00;73,000;1,000;MESURE
2025-01-02 16:00:00+01:00;73,000;1,000;MESURE
2025-01-02 17:00:00+01:00;4043,000;1,000;MESURE
2025-01-02 18:00:00+01:00;5926,000;1,000;MESURE
2025-01-02 19:00:00+01:00;5808,000;1,000;MESURE
2025-01-02 20:00:00+01:00;5535,000;1,000;MESURE
2025-01-02 21:00:00+01:00;4859,000;1,000;MESURE
2025-01-02 22:00:00+01:00;4362,000;1,000;MESURE
2025-01-02 23:00:00+01:00;4258,000;1,000;MESURE
2025-01-03 00:00:00+01:00;4334,000;1,000;MESURE
2025-01-03 01:00:00+01:00;4303,000;1,000;MESURE
2025-01-03 02:00:00+01:00;4294,000;1,000;MESURE
2025-01-03 03:00:00+01:00;4334,000;1,000;MESURE
2025-01-03 04:00:00+01:00;4412,000;1,000;MESURE
2025-01-03 05:00:00+01:00;5058,000;1,000;MESURE
2025-01-03 06:00:00+01:00;5626,000;1,000;MESURE
2025-01-03 07:00:00+01:00;5674,000;1,000;MESURE
2025-01-03 08:00:00+01:00;74,000;1,000;MESURE
2025-01-03 09:00:00+01:00;73,000;1,000;MESURE
2025-01-03 10:00:00+01:00;74,000;1,000;MESURE
2025-01-03 11:00:00+01:00;73,000;1,000;MESURE
2025-01-03 12:00:00+01:00;73,000;1,000;MESURE
2025-01-03 13:00:00+01:00;74,000;1,000;MESURE
2025-01-03 14:00:00+01:00;73,000;1,000;MESURE
2025-01-03 15:00:00+01:00;73,000;1,000;MESURE
2025-01-03 16:00:00+01:00;74,000;1,000;MESURE
2025-01-03 17:00:00+01:00;3977,000;1,000;MESURE
2025-01-03 18:00:00+01:00;6095,000;1,000;MESURE
2025-01-03 19:00:00+01:00;6008,000;1,000;MESURE
2025-01-03 20:00:00+01:00;5768,000;1,000;MESURE
2025-01-03 21:00:00+01:00;4823,000;1,000;MESURE
2025-01-03 22:00:00+01:00;4486,000;1,000;MESURE
2025-01-03 23:00:00+01:00;4136,000;1,000;MESURE
2025-01-04 00:00:00+01:00;4233,000;1,000;MESURE
2025-01-04 01:00:00+01:00;4296,000;1,000;MESURE
2025-01-04 02:00:00+01:00;4192,000;1,000;MESURE
2025-01-04 03:00:00+01:00;4295,000;1,000;MESURE
2025-01-04 04:00:00+01:00;4408,000;1,000;MESURE
2025-01-04 05:00:00+01:00;5155,000;1,000;MESURE
2025-01-04 06:00:00+01:00;5811,000;1,000;MESURE
2025-01-04 07:00:00+01:00;5903,000;1,000;MESURE
2025-01-04 08:00:00+01:00;73,000;1,000;MESURE
2025-01-04 09:00:00+01:00;74,000;1,000;MESURE
2025-01-04 10:00:00+01:00;74,000;1,000;MESURE
2025-01-04 11:00:00+01:00;73,000;1,000;MESURE
2025-01-04 12:00:00+01:00;74,000;1,000;MESURE
