horodate_locale;puissance_W;couverture;origine
2025-01-01 00:00:00+01:00;4330,000;1,000;MESURE
2025-01-01 01:00:00+01:00;4376,000;1,000;MESURE
2025-01-01 02:00:00+01:00;4364,000;1,000;MESURE
2025-01-01 03:00:00+01:00;4376,000;1,000;MESURE
2025-01-01 04:00:00+01:00;4382,000;1,000;MESURE
2025-01-01 05:00:00+01:00;4395,000;1,000;MESURE
2025-01-01 06:00:00+01:00;4651,000;1,000;MESURE
2025-01-01 07:00:00+01:00;5011,000;1,000;MESURE
2025-01-01 08:00:00+01:00;678,000;1,000;MESURE
2025-01-01 09:00:00+01:00;14,000;1,000;MESURE
2025-01-01 10:00:00+01:00;14,000;1,000;MESURE
2025-01-01 11:00:00+01:00;14,000;1,000;MESURE
2025-01-01 12:00:00+01:00;14,000;1,000;MESURE
2025-01-01 13:00:00+01:00;14,000;1,000;MESURE
2025-01-01 14:00:00+01:00;14,000;1,000;MESURE
2025-01-01 15:00:00+01:00;14,000;1,000;MESURE
2025-01-01 16:00:00+01:00;14,000;1,000;MESURE
2025-01-01 17:00:00+01:00;4520,000;1,000;MESURE
2025-01-01 18:00:00+01:00;4995,000;1,000;MESURE
2025-01-01 19:00:00+01:00;4973,000;1,000;MESURE
2025-01-01 20:00:00+01:00;4697,000;1,000;MESURE
2025-01-01 21:00:00+01:00;4682,000;1,000;MESURE
2025-01-01 22:00:00+01:00;4371,000;1,000;MESURE
2025-01-01 23:00:00+01:00;4352,000;1,000;MESURE
2025-01-02 00:00:00+01:00;4386,000;1,000;MESURE
2025-01-02 01:00:00+01:00;4372,000;1,000;MESURE
2025-01-02 02:00:00+01:00;4385,000;1,000;MESURE
2025-01-02 03:00:00+01:00;4385,000;1,000;MESURE
2025-01-02 04:00:00+01:00;4378,000;1,000;MESURE
2025-01-02 05:00:00+01:00;4412,000;1,000;MESURE
2025-01-02 06:00:00+01:00;4656,000;1,000;MESURE
2025-01-02 07:00:00+01:00;4972,000;1,000;MESURE
2025-01-02 08:00:00+01:00;670,000;1,000;MESURE
2025-01-02 09:00:00+01:00;14,000;1,000;MESURE
2025-01-02 10:00:00+01:00;14,000;1,000;MESURE
2025-01-02 11:00:00+01:00;14,000;1,000;MESURE
2025-01-02 12:00:00+01:00;14,000;1,000;MESURE
2025-01-02 13:00:00+01:00;14,000;1,000;MESURE
2025-01-02 14:00:00+01:00;14,000;1,000;MESURE
2025-01-02 15:00:00+01:00;14,000;1,000;MESURE
2025-01-02 16:00:00+01:00;14,000;1,000;MESURE
2025-01-02 17:00:00+01:00;4425,000;1,000;MESURE
2025-01-02 18:00:00+01:00;4987,000;1,000;MESURE
2025-01-02 19:00:00+01:00;4982,000;1,000;MESURE
2025-01-02 20:00:00+01:00;4710,000;1,000;MESURE
2025-01-02 21:00:00+01:00;4698,000;1,000;MESURE
2025-01-02 22:00:00+01:00;4376,000;1,000;MESURE
2025-01-02 23:00:00+01:00;4366,000;1,000;MESURE
2025-01-03 00:00:00+01:00;4349,000;1,000;MESURE
2025-01-03 01:00:00+01:00;4345,000;1,000;MESURE
2025-01-03 02:00:00+01:00;4338,000;1,000;MESURE
2025-01-03 03:00:00+01:00;4343,000;1,000;MESURE
2025-01-03 04:00:00+01:00;4341,000;1,000;MESURE
2025-01-03 05:00:00+01:00;4372,000;1,000;MESURE
2025-01-03 06:00:00+01:00;4671,000;1,000;MESURE
2025-01-03 07:00:00+01:00;4976,000;1,000;MESURE
2025-01-03 08:00:00+01:00;667,000;1,000;MESURE
2025-01-03 09:00:00+01:00;14,000;1,000;MESURE
2025-01-03 10:00:00+01:00;14,000;1,000;MESURE
2025-01-03 11:00:00+01:00;14,000;1,000;MESURE
2025-01-03 12:00:00+01:00;14,000;1,000;MESURE
2025-01-03 13:00:00+01:00;14,000;1,000;MESURE
2025-01-03 14:00:00+01:00;14,000;1,000;MESURE
2025-01-03 15:00:00+01:00;14,000;1,000;MESURE
2025-01-03 16:00:00+01:00;14,000;1,000;MESURE
2025-01-03 17:00:00+01:00;4387,000;1,000;MESURE
2025-01-03 18:00:00+01:00;5044,000;1,000;MESURE
