Identifiant PRM;Date de début;Date de fin;Grandeur physique;Grandeur métier;Etape métier;Unité;Horodate;Valeur;Nature;Pas;Indice de vraisemblance;Etat complémentaire
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-23 19:00:00;1698;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-23 19:30:00;1442;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-23 20:00:00;1584;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-23 20:30:00;1488;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-23 21:00:00;1660;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-23 21:30:00;1574;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-23 22:00:00;1494;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-23 22:30:00;1436;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-23 23:00:00;1532;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-23 23:30:00;2578;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 00:00:00;3170;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 00:30:00;4204;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 01:00:00;4386;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 01:30:00;3002;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 02:00:00;2128;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 02:30:00;2662;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 03:00:00;1854;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 03:30:00;1392;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 04:00:00;4662;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 04:30:00;4482;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 05:00:00;5172;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 05:30:00;6612;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 06:00:00;5742;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 06:30:00;3858;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 07:00:00;2756;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 07:30:00;2686;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 08:00:00;2952;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 08:30:00;2196;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 09:00:00;1828;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 09:30:00;1838;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 10:00:00;2426;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 10:30:00;2162;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 11:00:00;2212;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 11:30:00;2076;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 12:00:00;1996;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 12:30:00;2128;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 13:00:00;1854;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 13:30:00;4094;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 14:00:00;2380;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 14:30:00;1976;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 15:00:00;1946;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 15:30:00;2112;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 16:00:00;2256;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 16:30:00;2210;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 17:00:00;2650;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 17:30:00;3136;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 18:00:00;3938;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 18:30:00;3912;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 19:00:00;4648;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 19:30:00;4286;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 20:00:00;2132;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 20:30:00;1622;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 21:00:00;1528;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 21:30:00;1616;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 22:00:00;1426;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 22:30:00;1552;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 23:00:00;1424;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-24 23:30:00;2374;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 00:00:00;3158;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 00:30:00;4196;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 01:00:00;4656;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 01:30:00;3012;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 02:00:00;2066;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 02:30:00;2528;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 03:00:00;3604;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 03:30:00;1468;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 04:00:00;4642;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 04:30:00;4582;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 05:00:00;4928;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 05:30:00;5258;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 06:00:00;4786;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 06:30:00;3824;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 07:00:00;2728;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 07:30:00;1960;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 08:00:00;1834;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 08:30:00;1966;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 09:00:00;1922;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 09:30:00;1884;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 10:00:00;2032;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 10:30:00;3808;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 11:00:00;2724;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 11:30:00;1874;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 12:00:00;1804;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 12:30:00;1690;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 13:00:00;1662;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 13:30:00;1646;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 14:00:00;1722;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 14:30:00;1734;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 15:00:00;2040;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 15:30:00;1930;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 16:00:00;2622;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 16:30:00;4048;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 17:00:00;3088;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 17:30:00;2408;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 18:00:00;2578;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 18:30:00;2292;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 19:00:00;2358;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 19:30:00;1720;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 20:00:00;1586;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 20:30:00;1702;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 21:00:00;1374;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 21:30:00;1636;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 22:00:00;4168;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 22:30:00;3874;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 23:00:00;3960;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-25 23:30:00;4656;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 00:00:00;3100;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 00:30:00;4218;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 01:00:00;4378;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 01:30:00;3058;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 02:00:00;2084;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 02:30:00;2526;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 03:00:00;1772;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 03:30:00;1480;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 04:00:00;4620;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 04:30:00;4540;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 05:00:00;5062;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 05:30:00;6204;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 06:00:00;5808;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 06:30:00;4944;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 07:00:00;4388;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 07:30:00;2390;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 08:00:00;3690;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 08:30:00;6072;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 09:00:00;5002;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 09:30:00;4620;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 10:00:00;5910;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 10:30:00;4734;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 11:00:00;8998;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 11:30:00;7988;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 12:00:00;5836;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 12:30:00;3676;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 13:00:00;5320;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 13:30:00;4820;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 14:00:00;4628;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 14:30:00;7174;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 15:00:00;13040;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 15:30:00;9134;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 16:00:00;6532;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 16:30:00;7706;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 17:00:00;7912;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 17:30:00;7520;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 18:00:00;6114;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 18:30:00;6836;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 19:00:00;5940;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 19:30:00;8328;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 20:00:00;4962;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 20:30:00;4006;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 21:00:00;3812;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 21:30:00;3250;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 22:00:00;2930;B;PT30M;0;0
19976266241250;2024-06-23 00:00:00;2026-06-23 00:00:00;PA;CONS;BRUT;W;2024-06-26 22:30:00;2588;B;PT30M;0;0
